"MacroTrends Data Download"
"Gold Prices - 100 Year Historical Chart"
"Note: Real datasets are adjusted for inflation using the headline Consumer Price Index (CPI) with the current month as the base."

"Disclaimer and Terms of Use: Historical data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


date,real,nominal
2013-07-01,1775.89,1314.500
2013-08-01,1882.91,1394.750
2013-09-01,1788.12,1326.500
2013-10-01,1790.05,1324.000
2013-11-01,1696.56,1253.000
2013-12-01,1630.89,1204.500
2014-01-01,1687.60,1251.000
2014-02-01,1784.14,1326.500
2014-03-01,1725.78,1291.750
2014-04-01,1716.28,1288.500
2014-05-01,1659.41,1250.500
2014-06-01,1741.06,1315.000
2014-07-01,1702.96,1285.250
2014-08-01,1706.19,1285.750
2014-09-01,1613.08,1216.500
2014-10-01,1547.29,1164.250
2014-11-01,1581.34,1182.750
2014-12-01,1620.86,1206.000
2015-01-01,1702.60,1260.250
2015-02-01,1632.83,1214.000
2015-03-01,1587.02,1187.000
2015-04-01,1574.45,1180.250
2015-05-01,1580.99,1191.400
2015-06-01,1549.23,1171.000
2015-07-01,1453.18,1098.400
2015-08-01,1503.88,1135.000
2015-09-01,1478.28,1114.000
2015-10-01,1515.90,1142.350
2015-11-01,1412.33,1061.900
2015-12-01,1427.45,1069.250
2016-01-01,1484.78,1114.700
2016-02-01,1493.38,1122.000
2016-03-01,1644.24,1240.000
2016-04-01,1623.49,1230.850
2016-05-01,1599.80,1217.500
2016-06-01,1729.99,1320.600
2016-07-01,1781.04,1357.500
2016-08-01,1719.25,1311.400
2016-09-01,1721.45,1317.100
2016-10-01,1662.67,1273.100
2016-11-01,1535.46,1173.900
2016-12-01,1505.27,1151.700
2017-01-01,1574.82,1211.400
2017-02-01,1625.05,1253.900
2017-03-01,1620.30,1251.200
2017-04-01,1637.38,1268.300
2017-05-01,1645.27,1275.400
2017-06-01,1601.32,1242.300
2017-07-01,1642.69,1273.400
2017-08-01,1700.35,1322.200
2017-09-01,1643.26,1284.800
2017-10-01,1626.24,1270.500
2017-11-01,1641.15,1282.150
2017-12-01,1659.52,1296.500
2018-01-01,1711.43,1343.350
2018-02-01,1674.14,1320.300
2018-03-01,1674.73,1323.900
2018-04-01,1658.48,1316.250
2018-05-01,1635.89,1303.500
2018-06-01,1566.94,1250.550
2018-07-01,1527.66,1219.200
2018-08-01,1510.98,1206.850
2018-09-01,1479.38,1183.500
2018-10-01,1519.69,1217.700
2018-11-01,1528.00,1220.450
2018-12-01,1609.75,1281.650
2019-01-01,1658.42,1322.500
2019-02-01,1655.49,1325.450
2019-03-01,1603.61,1291.150
2019-04-01,1587.16,1285.150
2019-05-01,1597.97,1296.000
2019-06-01,1741.06,1413.200
2019-07-01,1759.58,1430.550
2019-08-01,1877.66,1526.550
2019-09-01,1828.26,1487.600
2019-10-01,1848.35,1506.400
2019-11-01,1786.94,1456.350
2019-12-01,1870.24,1523.000
2020-01-01,1934.96,1580.850
2020-02-01,1984.15,1626.350
2020-03-01,1962.49,1604.650
2020-04-01,2113.32,1716.750
2020-05-01,2124.28,1725.650
2020-06-01,2167.34,1770.700
2020-07-01,2401.51,1971.680
2020-08-01,2392.19,1970.500
2020-09-01,2297.30,1893.900
2020-10-01,2278.44,1879.900
2020-11-01,2158.97,1779.860
2020-12-01,2296.86,1895.100
2021-01-01,2232.59,1849.700
2021-02-01,2074.56,1728.800
2021-03-01,2044.57,1715.240
2021-04-01,2089.42,1767.700
2021-05-01,2234.26,1904.740
2021-06-01,2058.60,1771.600
2021-07-01,2097.12,1814.120
2021-08-01,2095.43,1815.800
2021-09-01,2021.92,1756.660
2021-10-01,2035.43,1783.900
2021-11-01,2017.45,1775.920
2021-12-01,2069.98,1828.600
2022-01-01,2017.04,1796.120
2022-02-01,2115.48,1900.700
2022-03-01,2144.44,1953.040
2022-04-01,2087.58,1911.700
2022-05-01,1995.04,1847.260
2022-06-01,1948.24,1829.338
2022-07-01,1881.25,1766.431
2022-08-01,1821.35,1708.580
2022-09-01,1767.18,1660.880
2022-10-01,1728.69,1632.380
2022-11-01,1874.73,1768.610
2022-12-01,1941.08,1824.323
2023-01-01,2034.17,1928.120
2023-02-01,1916.25,1826.740
2023-03-01,2060.15,1969.546
2023-04-01,2072.21,1990.600
2023-05-01,2039.88,1965.200
2023-06-01,1986.75,1919.569
2023-07-01,2029.16,1964.339
2023-08-01,1994.14,1939.828
2023-09-01,1896.55,1848.490
2023-10-01,2035.60,1984.011
2023-11-01,2057.95,2001.900
2023-12-01,2122.75,2062.923
2024-01-01,2086.05,2039.154
2024-02-01,2078.95,2044.200
2024-03-01,2256.10,2231.555
2024-04-01,2301.99,2285.989
2024-05-01,2338.92,2327.284
2024-06-01,2338.35,2326.718
2024-07-01,2457.15,2447.357
2024-08-01,2510.89,2503.380
2024-09-01,2637.40,2634.765
2024-10-01,2746.70,2746.702
2024-11-01,2572.94,2572.936
